batch_id,row_id,surface_name,question,model_answer,source_citation,expected_source_type,expected_display_citation,expected_yururluk_state,cross_type_disambiguation,is_problem_core,is_sentinel_control,lawyer_decision,lawyer_comment,corrected_answer,reviewer_name,second_reviewer_name
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0109,yururluk_mulga_temporal_interpretation,1076 m.1 için yürürlük statüsünü tarihleriyle birlikte açıklar mısın?,Dayanak 1076 m.1 (MULGA). Yururluk durumu: MULGA. Baslangic: 1927-07-09. Bitis: UNKNOWN. Madde 1 – Yedek subay ve memur sınıfı seferde muhtelif kadro boşluklarını doldurmak maksadiyle yapılmıştır. Bu sınıfa ayrılanlar hazar vaktinde yetiştirilmek üzere talim ve manevralarda bulundurulur. [Kaynak: 1076 m.1],1076 m.1,MULGA,1076 m.1,MULGA,false,true,false,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0111,yururluk_mulga_temporal_interpretation,"1076 m.2 yürürlükte mi, mülga mı? Başlangıç ve bitiş durumuyla cevap ver.","Dayanak 1076 m.2 (MULGA). Yururluk durumu: MULGA. Baslangic: 1927-07-09. Bitis: UNKNOWN. Madde 2 – Yedek subay ve yedek askeri memurları şunlardır: A) (Değişik: 1/2/1930 - 1555/1 md.)Kara, deniz, hava ve jandarmadan müteakit ve müstafi olanlardan yedeğe ayrılanlar ""daimi malüliyet sebepleriyle tekaüt... [Kaynak: 1076 m.2]",1076 m.2,MULGA,1076 m.2,MULGA,false,true,false,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0112,citation_heavy_exact_locator_long_article,4123 m.9 hükmünü görünür citation ve canonical locator ile birlikte verir misin?,"Exact citation 4123 m.9. Locator: law://4123/4123/4123 m.9. Madde No: 9. Madde 9 – (Değişik birinci fıkra: 29/5/2003-4864/6 md.) Tabiî afet nedeniyle ödenen veya ödenecek sigorta tazminatları, Devletçe ödenen yardımlardan düşülmez. Bu Kanunda yer alan hükümlerin uygulanması ile ilgili sürelerin tespitine Cumhurbaşkanı yetkilidir.[10] Ek Madde 1 – (Ek: 16/11/1995-4133/3 md.) Tabii afet nedeniyle hasar gören: a) İskan ruhsatı alınmış binalara ait afet tarihinden önce resmi şekilde düzenlenmiş satış vaadi senedine veya noterlikçe düzenlenmiş satış senedine sahip olanlara, b) Fiilen... [Kaynak: 4123 m.9]",4123 m.9,KANUN,4123 m.9,YURURLUKTE,false,false,true,,,,,
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0113,citation_heavy_exact_locator_long_article,20059013 m.0 hükmünü görünür citation ve canonical locator ile birlikte verir misin?,Exact citation 20059013 m.0. Locator: law://20059013/20059013/20059013 m.0. Diğer Bilgiler. _____________________ (1) Danıştay Sekizinci Dairesinin 7/5/2012 tarihli ve E.:2009/8344 K.:2012/2044 sayılı Kararı ile bu madde iptal edilmiştir. 4574-4 Örnek 1 MADENCİLİK FAALİYETLERİ İÇİN İŞYERİ AÇMA RUHSATI BAŞVURU VE BEYAN FORMU …..……………. İL ÖZEL İDARESİNE ………………… BELEDİYE BAŞKANLIĞINA 1- İşyerinin adı veya unvanı : …………………………………………………. 2- İşyerinin adresi : …………………………………………………. 3- Faaliyet konusu (madenin cinsi) : …………………………………………………. 4- Vergi dairesi ve numarası : …………………………………………………. 5- Maden ruhsat... [Kaynak: 20059013 m.0],20059013 m.0,YONETMELIK,20059013 m.0,YURURLUKTE,false,true,false,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0119,excluded_source_unsupported_source_refusal,"14 m.0 hakkında Yargıtay, Danıştay veya AYM içtihadındaki yorumları verir misin?","Bu soru bu fazin kapsam disinda kalan secondary-source veya case-law yorumunu istiyor. Mevcut Faz-2 hazirlik hattinda yalniz article-anchored primary-law dayanaklari desteklenir; ictihat, doktrin, uygulama ornegi veya mevzuat disi yorum veremem.",,CB_GENELGE,14 m.0,UNSUPPORTED_SOURCE_REFUSAL,false,true,false,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0121,source_local_direct_retrieval,1632 m.164 hükmünün ana içeriğini doğrudan özetler misin?,Dayanak 1632 m.164 (KANUN). Disiplin cezasiyle cezalandırılanlar:. Disiplin cezasiyle cezalandırılanlar: Madde 164 – (Mülga: 31/1/2013-6413/45 md.) [Kaynak: 1632 m.164],1632 m.164,KANUN,1632 m.164,YURURLUKTE,false,false,true,,,,,
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0157,cross_type_wrong_source_disambiguation,3949 m.0 hükmünü tür bazında disambiguation yaparak gösterir misin?,Bu atif KANUN turundedir. Dayanak 3949 m.0. Diğer Bilgiler. —————————— (1) Bu kanunun ekindeki listeler için 29/12/1993 tarih ve 21803 Sayılı Resmi Gazete'ye bakınız. [Kaynak: 3949 m.0],3949 m.0,KANUN,3949 m.0,YURURLUKTE,true,false,true,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0170,yururluk_mulga_temporal_interpretation,"1076 m.16 yürürlükte mi, mülga mı? Başlangıç ve bitiş durumuyla cevap ver.",Dayanak 1076 m.16 (MULGA). Yururluk durumu: MULGA. Baslangic: 1927-07-09. Bitis: UNKNOWN. Yedek Subay ve memurlarının muvazzaf sınıfa geçirilmesi. Yedek Subay ve memurlarının muvazzaf sınıfa geçirilmesi Madde 16 – (Değişik: 21/4/1988 - 3443/1 md.) Her ne sebeple olursa olsun Türk Silahlı Kuvetlerinden ayrılanlar muvazzaf olarak tekrar Silahlı Kuvvetler hizmetine... [Kaynak: 1076 m.16],1076 m.16,MULGA,1076 m.16,MULGA,false,true,false,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0172,citation_heavy_exact_locator_long_article,1 m.109 için exact citation ve locator bilgisiyle dayanağı gösterir misin?,"Exact citation 1 m.109. Locator: law://1/1/1 m.109. Tabiat Varlıklarını Koruma Genel Müdürlüğü. Tabiat Varlıklarını Koruma Genel Müdürlüğü MADDE 109 – (1) Tabiat Varlıklarını Koruma Genel Müdürlüğünün görev ve yetkileri şunlardır: a) Milli parklar, tabiat parkları, tabiat anıtları, tabiatı koruma alanları, sulak alanlar ve benzeri koruma statüsü bulunan diğer alanların tescil, onay ve ilanına dair usul ve esasları belirlemek ve bu alanların sınırlarını tescil etmek, b) Tabiat varlıkları ve doğal sit alanları ile özel çevre koruma bölgelerinin tespit, tescil, onay, değişiklik ve ilanına dair usul ve esasları... [Kaynak: 1 m.109]",1 m.109,CB_KARARNAME,1 m.109,YURURLUKTE,false,false,true,,,,,
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0177,citation_heavy_exact_locator_long_article,1593 m.302 için exact citation ve locator bilgisiyle dayanağı gösterir misin?,"Exact citation 1593 m.302. Locator: law://1593/1593/1593 m.302. Madde No: 302. Madde 302 – (24/4/1930 tarihli ve 1593 sayılı Kanunun hükmüdür.) Belediyelerce 252 inci maddeye tevfikan sıhhi mahzuru olmadığı tasdik edilmeden sahip oldukları binaları iskan ettirenler veya icara verenlerden yüz liradan beşyüz liraya kadar ağır cezayı nakdi alınır veya bir senelik bedeli icarının iki misli cezaen tahsil olunur. 12- 11/10/2011 tarihli ve 663 sayılı KHK ile yürürlükten kaldırılmış veya değiştirilmiş olan hükümlerin metinleri.(Madde numaraları: 10 ilâ 15, 17, 126, 127, 180.) Madde 10 – (24/4/1930... [Kaynak: 1593 m.302]",1593 m.302,MULGA,1593 m.302,MULGA,false,true,false,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0178,excluded_source_unsupported_source_refusal,"8812850 m.27 hakkında Yargıtay, Danıştay veya AYM içtihadındaki yorumları verir misin?","Bu soru bu fazin kapsam disinda kalan secondary-source veya case-law yorumunu istiyor. Mevcut Faz-2 hazirlik hattinda yalniz article-anchored primary-law dayanaklari desteklenir; ictihat, doktrin, uygulama ornegi veya mevzuat disi yorum veremem.",,YONETMELIK,8812850 m.27,UNSUPPORTED_SOURCE_REFUSAL,false,true,false,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0180,excluded_source_unsupported_source_refusal,"13998 m.6 hakkında Yargıtay, Danıştay veya AYM içtihadındaki yorumları verir misin?","Bu soru bu fazin kapsam disinda kalan secondary-source veya case-law yorumunu istiyor. Mevcut Faz-2 hazirlik hattinda yalniz article-anchored primary-law dayanaklari desteklenir; ictihat, doktrin, uygulama ornegi veya mevzuat disi yorum veremem.",,TEBLIGLER,13998 m.6,UNSUPPORTED_SOURCE_REFUSAL,false,true,false,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0181,source_local_direct_retrieval,1632 m.171 maddesinin ne dediğini kısa şekilde belirtir misin?,Dayanak 1632 m.171 (KANUN). Disiplin amirlerinin ceza salahiyeti:. Disiplin amirlerinin ceza salahiyeti: Madde 171 – (Mülga: 31/1/2013-6413/45 md.) [Kaynak: 1632 m.171],1632 m.171,KANUN,1632 m.171,YURURLUKTE,false,false,true,,,,,
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0217,cross_type_wrong_source_disambiguation,171 m.0 atfı hangi mevzuat türüne aittir? Benzer numaralı başka belgelerle karıştırmadan türü ve kısa dayanağı göster.,Bu atif CB_KARARNAME turundedir. Dayanak 171 m.0. Diğer Bilgiler. [1] Bu maddede belirtilen ekli listeyi görmek için bu Cumhurbaşkanlığı Kararnamesinin yayımlandığı Resmî Gazete’ye bakınız. [1] Bu maddede belirtilen ekli listeyi görmek için bu Cumhurbaşkanlığı Kararnamesinin yayımlandığı Resmî Gazete’ye bakınız. [Kaynak: 171 m.0],171 m.0,CB_KARARNAME,171 m.0,YURURLUKTE,true,false,true,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0229,yururluk_mulga_temporal_interpretation,"1076 m.13 yürürlükte mi, mülga mı? Başlangıç ve bitiş durumuyla cevap ver.",Dayanak 1076 m.13 (MULGA). Yururluk durumu: MULGA. Baslangic: 1927-07-09. Bitis: UNKNOWN. Madde No: 13. Madde 13 – Seferberliğin ilanında veya manevra ve saire için celp puslası alındıktan sonra raporla gösterilmiş had hastalıklarla rüküp ve nüzule iktidar bırakmıyan zafiyet gibi lüzumu sıhhiye müstenit hastalıklar... [Kaynak: 1076 m.13],1076 m.13,MULGA,1076 m.13,MULGA,false,true,false,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0231,yururluk_mulga_temporal_interpretation,1076 m.21 maddesinin temporal durumunu ve geçerlilik aralığını belirtir misin?,Dayanak 1076 m.21 (MULGA). Yururluk durumu: MULGA. Baslangic: 1927-07-09. Bitis: UNKNOWN. Madde No: 21. Madde 21 – Seferberlikte silah altına alınan yedek subay ve memurlarına celp ve terhislerinde vazife verildiği tarih ile salıverildikleri tarih arasındaki hizmet müddetleri bir sene olursa harcırahından başka tahsisat... [Kaynak: 1076 m.21],1076 m.21,MULGA,1076 m.21,MULGA,false,true,false,,,,,REQUIRED
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0232,citation_heavy_exact_locator_long_article,117 m.6 hükmünü görünür citation ve canonical locator ile birlikte verir misin?,"Exact citation 117 m.6. Locator: law://117/117/117 m.6. Hizmet birimlerinin görevleri. Hizmet birimlerinin görevleri MADDE 6- (1) Hizmet birimlerinin görevleri şunlardır: a) Alan Planlama ve Uygulama Grup Başkanlığı: 1) Uludağ Alan planlarını Komisyona sunmak üzere hazırlamak veya ilgili mevzuata göre hazırlatmak ve Komisyonca uygun bulunan planları Bakan Oluruna sunmak, meri planların uygulamasını denetlemek. 2) Uludağ Alan planlarına esas hâlihazır haritaları ve jeolojik/jeoteknik etütleri yapmak veya ilgili mevzuata göre yaptırmak. 3) Geçiş dönemi koruma esasları ve kullanma şartlarını... [Kaynak: 117 m.6]",117 m.6,CB_KARARNAME,117 m.6,YURURLUKTE,false,false,true,,,,,
MEVZUAT-FAZ-2B-BATCH-001,MEVZUAT-FAZ-2-0239,excluded_source_unsupported_source_refusal,"9331 m.16 hakkında Yargıtay, Danıştay veya AYM içtihadındaki yorumları verir misin?","Bu soru bu fazin kapsam disinda kalan secondary-source veya case-law yorumunu istiyor. Mevcut Faz-2 hazirlik hattinda yalniz article-anchored primary-law dayanaklari desteklenir; ictihat, doktrin, uygulama ornegi veya mevzuat disi yorum veremem.",,TUZUK,9331 m.16,UNSUPPORTED_SOURCE_REFUSAL,false,true,false,,,,,REQUIRED
