batch_item_no,candidate_id,question_id,difficulty,category,source_file,source_record_id,split,refusal_expected,is_hallucination,has_citation,response_time_ms,question,context,generated_answer,lawyer_decision,lawyer_comment,corrected_answer,reviewer_name
11,7c427ccdbc6d9a84,TBK-009,easy,tbk_genel,evaluation/reports/eval_reranker_disabled_8010_20260308.json,TBK-009,train_pending_review,False,False,True,8237.2,TBK'ya göre genel zamanaşımı süresi kaç yıldır ve bu süre hangi tarihten itibaren işlemeye başlar?,"[Kaynak: TBK m.146] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.149] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.150] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.151] (atıf etiketi; tam kaynak metni eval raporunda yok)","Türk Borçlar Kanunu'na (TBK) göre genel zamanaşımı süresi ve başlangıç tarihi ile ilgili bilgiler kaynak metinlerde şu şekildedir:

**Genel Zamanaşımı Süresi:**
Kanunda aksine bir hüküm bulunmadıkça, her alacak **on yıllık** zamanaşımına tabidir [Kaynak: TBK m.146].

**Zamanaşımının Başlangıcı:**
Zamanaşımı, alacağın **muaccel olmasıyla** işlemeye başlar [Kaynak: TBK m.149].
*   Alacağın muaccel olmasının bir bildirime bağlı olduğu hâllerde ise zamanaşımı, bu bildirimin yapılabileceği günden işlemeye başlar [Kaynak: TBK m.149].
*   Dönemsel edimlerde (örneğin ömür boyunca gelir), zamanaşımı ifa edilmemiş ilk dönemsel edimin muaccel olduğu günde işlemeye başlar [Kaynak: TBK m.150].

Sürelerin hesaplanmasında ise zamanaşımının başladığı gün sayılmaz ve süre, zamanaşımı süresinin son günü de hak kullanılmaksızın geçince gerçekleşmiş olur [Kaynak: TBK m.151].",,,,
12,5fa2f2315e7425bf,TBK-030,easy,tbk_genel,evaluation/reports/eval_live_20260308_edgecase_recovery_final.json,TBK-030,train_pending_review,False,False,True,1879.7,İfa zamanı taraflarca kararlaştırılmayan bir borç ne zaman muaccel olur?,[Kaynak: TBK m.90] (atıf etiketi; tam kaynak metni eval raporunda yok),"İfa zamanı taraflarca kararlaştırılmayan bir borç, hukuki ilişkinin özelliğinden anlaşılmadıkça doğumu anında muaccel olur [Kaynak: TBK m.90].",,,,
13,ec06449d1dae845b,TBK-043,easy,tbk_haksiz_fiil,evaluation/reports/eval_live_20260308_080601.json,TBK-043,train_pending_review,False,False,True,11291.6,Manevi tazminat istemi TBK'nın hangi maddesinde düzenlenmiştir ve hangi durumlarda talep edilebilir?,"[Kaynak: TBK m.56] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.58] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.55] (atıf etiketi; tam kaynak metni eval raporunda yok)","Verilen kaynak metinlerine dayanarak manevi tazminat istemi ve talep edilebileceği durumlar aşağıdadır:

**1. Manevi Tazminatın Düzenlendiği Maddeler:**
Manevi tazminat istemi Türk Borçlar Kanunu'nun (TBK) **56. maddesi** ve **58. maddesi** kapsamında düzenlenmiştir.
*   **TBK m.56**, hâkimin bedensel bütünlüğün zedelenmesi durumunda manevi tazminata hükmedebileceğini belirtir [Kaynak: TBK m.56].
*   **TBK m.58**, kişilik hakkının zedelenmesi durumunda zarar görenin manevi tazminat talep edebileceğini düzenler [Kaynak: TBK m.58].

**2. Talep Edilebilecek Durumlar:**
Kaynak metinlere göre manevi tazminat aşağıdaki durumlarda talep edilebilir:

*   **Bedensel Bütünlüğün Zedelenmesi:** Bir kimsenin bedensel bütünlüğünün zedelenmesi durumunda, olayın özellikleri göz önünde tutularak manevi tazminat ödenmesine karar verilebilir [Kaynak: TBK m.56].
*   **Ağır Bedensel Zarar veya Ölüm:** Ağır bedensel zarar veya ölüm hâlinde, zarar görenin veya ölenin yakınlarına manevi tazminat olarak uygun bir miktar paranın ödenmesine karar verilebilir [Kaynak: TBK m.56].
*   **Kişilik Hakkının Zedelenmesi:** Kişilik hakkının zedelenmesinden zarar gören, uğradığı manevi zarara karşılık manevi tazminat adı altında para ödenmesini isteyebilir [Kaynak: TBK m.58].

*Not: Kaynak metinlerde manevi tazminatın hesaplanmasında ""hakkaniyet düşüncesi ile artırılamaz veya azaltılamaz"" ifadesi geçmekle birlikte, bu ifade TBK m.55'te ""bedensel zararlar"" ve ""destekten yoksun kalma zararları"" için kullanılmıştır; manevi tazminat için doğrudan bir hesaplama kuralı metinlerde yer almamaktadır [Kaynak: TBK m.55].*",,,,
14,99fe5434bbd8253f,TBK-002,easy,tbk_kira,evaluation/reports/eval_live_20260308_reindex.json,TBK-002,train_pending_review,False,False,True,14915.2,Kira sözleşmesinde kiracının kira bedelini ödeme yükümlülüğü TBK'nın hangi maddesinde düzenlenmektedir? Ödeme günü ve yeri nedir?,"[Kaynak: TBK m.313] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.312] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.299] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.314] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.362] (atıf etiketi; tam kaynak metni eval raporunda yok)","Verilen kaynak metinlerine dayanarak sorunuzun yanıtı aşağıdadır:

**1. Kira Bedelini Ödeme Yükümlülüğünün Düzenlendiği Madde:**
Kiracının kira bedelini ödeme yükümlülüğü **TBK m.313** ve **TBK m.312** maddelerinde düzenlenmiştir.
*   TBK m.313, genel olarak kiracının kira bedelini ödemekle yükümlü olduğunu belirtir [Kaynak: TBK m.313].
*   TBK m.312 ise kira bedelini ödeme borcunu ""Kiracının borçları"" başlığı altında ""I. Kira bedelini ödeme borcu"" olarak tanımlar [Kaynak: TBK m.312].
*   Ayrıca TBK m.299, kira sözleşmesinin tanımında kiracının ""kararlaştırılan kira bedelini ödemeyi üstlendiğini"" ifade eder [Kaynak: TBK m.299].

**2. Ödeme Günü (İfa Zamanı):**
Ödeme günü, sözleşmede aksine bir hüküm veya yerel âdet bulunmadığı takdirde **her ayın sonunda** ve **en geç kira süresinin bitiminde** olarak belirlenmiştir [Kaynak: TBK m.314].
*   Ancak taşınmaz kiralarında (genel kural olarak) sözleşmede aksine bir hüküm veya yerel âdet olmadıkça, kira bedeli ve yan giderlerin **her kira yılının ve en geç kira süresinin sonunda** ödenmesi gerektiği de belirtilmiştir [Kaynak: TBK m.362].
*   Bu iki madde arasındaki fark, m.314'ün genel kira sözleşmeleri (taşınır ve taşınmaz) için ""her ayın sonunda"" kuralını, m.362'nin ise özellikle taşınmaz kiraları için ""her kira yılının sonunda"" kuralını getirdiği şeklinde yorumlanabilir; ancak kaynak metinlerde bu ayrım açıkça yapılmamış, her iki madde de farklı ödeme zamanlarını öngörmektedir.

**3. Ödeme Yeri:**
Verilen kaynak metinlerde kira bedelinin **ödenme yeri** hakkında açık bir hüküm bulunmamaktadır. Sadece ödeme zamanı (günü) düzenlenmiştir.

**Özetle:**
*   **Yükümlülük:** TBK m.313 ve TBK m.312 [Kaynak: TBK m.313], [Kaynak: TBK m.312].
*   **Ödeme Günü:** Sözleşmede aksine hüküm veya yerel âdet yoksa; TBK m.314'e göre ""her ayın sonunda ve en geç kira süresinin bitiminde"" [Kaynak: TBK m.314]; TBK m.362'ye göre ise ""her kira yılının ve en geç kira süresinin sonunda"" [Kaynak: TBK m.362].
*   **Ödeme Yeri:** Kaynak metinlerde belirtilmemiştir.",,,,
15,471478008010e0a9,TBK-018,medium,out_of_scope,evaluation/reports/eval_live_20260308_042436.json,TBK-018,train_pending_review,True,False,False,2620.1,İşçinin kıdem tazminatına hak kazanma koşulları ve hesaplama yöntemi nedir?,[Kaynak: BELİRTİLMEMİŞ] Eval raporunda kaynak metni bulunmuyor.,"Verilen kaynak metni sadece ""KAYNAKLAR:"" başlığı ve boş bir içerik ile sınırlıdır. Bu nedenle, işçinin kıdem tazminatına hak kazanma koşulları ve hesaplama yöntemi hakkında **kaynak belirtmek mümkün değildir**.

Emin değilim: Sorunuzun cevabı için gerekli yasal hükümler veya açıklamalar sağlanan kaynak metninde yer almamaktadır. Lütfen ilgili kaynak metnini (örneğin İş Kanunu maddeleri veya ilgili yönetmelikler) paylaşınız.",,,,
16,c6e060cc9690573f,TBK-018,medium,out_of_scope,evaluation/reports/eval_live_20260308_045101.json,TBK-018,train_pending_review,True,False,True,6350.7,İşçinin kıdem tazminatına hak kazanma koşulları ve hesaplama yöntemi nedir?,"[Kaynak: TBK m.409] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.402] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.405] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.439] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.467] (atıf etiketi; tam kaynak metni eval raporunda yok)","Verilen kaynak metinlerde işçinin kıdem tazminatına hak kazanma koşulları ve hesaplama yöntemi hakkında bilgi bulunmamaktadır.

Kaynak metinlerde sadece şu konulara değinilmiştir:
*   İşçinin askerlik veya benzeri sebeplerle kusursuz olarak iş görememesi durumunda hakkaniyete uygun ücret ödenmesi (TBK m.409) [Kaynak: TBK m.409].
*   Fazla çalışma ücreti ve izin verilmesi (TBK m.402) [Kaynak: TBK m.402].
*   Özel ikramiye verilmesi ve hizmet sözleşmesinin sona ermesi durumunda ikramiye hesabı (TBK m.405) [Kaynak: TBK m.405].
*   İşçinin aniden işi bırakması durumunda işverenin tazminat isteme hakkı (TBK m.439) [Kaynak: TBK m.439].
*   İşverenin kabulde temerrüde düşmesi veya işçinin çalışmasının engellenmesi durumunda ücret ödenmesi (TBK m.467) [Kaynak: TBK m.467].

Bu nedenle, kıdem tazminatı ile ilgili sorunuz kaynak metinlere dayanarak yanıtlanamaz.",,,,
17,d21f9b3ee2cce000,TBK-023,medium,tbk_eser,evaluation/reports/eval_reranker_disabled_8010_20260308.json,TBK-023,train_pending_review,False,False,True,12844.8,Eser sözleşmesinde yüklenicinin özen ve sadakat borcu TBK'da nasıl düzenlenmiştir?,"[Kaynak: TBK m.471] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.472] (atıf etiketi; tam kaynak metni eval raporunda yok)","Türk Borçlar Kanunu (TBK) uyarınca, eser sözleşmesinde yüklenicinin özen ve sadakat borcu **TBK m.471** kapsamında şu şekilde düzenlenmiştir:

1.  **Genel Yükümlülük:** Yüklenici, üstlendiği edimleri işsahibinin haklı menfaatlerini gözeterek, sadakat ve özenle ifa etmek zorundadır [Kaynak: TBK m.471].
2.  **Özen Borcunun Ölçüsü:** Yüklenicinin özen borcundan doğan sorumluluğunun belirlenmesinde, benzer alandaki işleri üstlenen basiretli bir yüklenicinin göstermesi gereken meslekî ve teknik kurallara uygun davranışı esas alınır [Kaynak: TBK m.471].
3.  **Kişisel İfa ve Yönetim:** Yüklenici, meydana getirilecek eseri doğrudan doğruya kendisi yapmak veya kendi yönetimi altında yaptırmakla yükümlüdür. Ancak, eserin meydana getirilmesinde yüklenicinin kişisel özellikleri önem taşımıyorsa, işi başkasına da yaptırabilir [Kaynak: TBK m.471].
4.  **Araç ve Gereç Sağlama:** Aksine âdet veya anlaşma olmadıkça yüklenici, eserin meydana getirilmesi için kullanılacak olan araç ve gereçleri kendisi sağlamak zorundadır [Kaynak: TBK m.471].

Ayrıca, yüklenicinin sağladığı malzemelerle ilgili olarak; malzeme yüklenici tarafından sağlanmışsa, bu malzemenin ayıplı olması yüzünden işsahibine karşı satıcı gibi sorumlu olduğu belirtilmiştir [Kaynak: TBK m.472]. Eğer malzeme işsahibi tarafından sağlanmışsa, yüklenici bu malzemeleri gereken özeni göstererek kullanmakla ve bundan dolayı hesap ve artanı geri vermekle yükümlüdür [Kaynak: TBK m.472].",,,,
18,539e615b460c4284,TBK-015,medium,tbk_genel,evaluation/reports/eval_live_20260308_042436.json,TBK-015,train_pending_review,False,False,False,2549.2,TBK'ya göre kefalet sözleşmesi hangi şekil şartlarına tabidir ve geçerlilik koşulları nelerdir?,"[Beklenen Kaynak: TBK m.582] (eval artefaktı metadata alanı)
[Beklenen Kaynak: TBK m.583] (eval artefaktı metadata alanı)
[Beklenen Kaynak: TBK m.584] (eval artefaktı metadata alanı)","Verilen kaynak metninde TBK'ya (Türk Borçlar Kanunu) göre kefalet sözleşmesinin şekil şartları veya geçerlilik koşulları hakkında **herhangi bir bilgi yer almamaktadır**. Kaynak metni sadece ""KAYNAKLAR:"" başlığı altında boş bırakılmıştır.

Bu nedenle, sorunuzda belirtilen konulara ilişkin iddialarda bulunamıyor ve kaynak belirtme zorunluluğum gereği kesin bir yanıt veremiyorum. Konuyla ilgili bilgiye sahip değilim.",,,,
19,e02ad9b866e16d69,TBK-015,medium,tbk_genel,evaluation/reports/eval_live_20260308_045101.json,TBK-015,train_pending_review,False,False,True,19312.1,TBK'ya göre kefalet sözleşmesi hangi şekil şartlarına tabidir ve geçerlilik koşulları nelerdir?,"[Kaynak: TBK m.583] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.582] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.25] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.599] (atıf etiketi; tam kaynak metni eval raporunda yok)","Türk Borçlar Kanunu (TBK) kapsamında kefalet sözleşmesinin şekil şartları ve geçerlilik koşulları, verilen kaynak metinlerine dayanarak aşağıda özetlenmiştir:

**1. Şekil Şartı ve Yazılılık Yükümlülüğü**
Kefalet sözleşmesinin geçerli olabilmesi için belirli şekil şartlarına uyulması zorunludur.
*   Kefilin sorumlu olacağı azami miktar ile kefalet tarihi belirtilmedikçe sözleşme **geçerli olmaz** [Kaynak: TBK m.583].
*   Kefilin, sorumlu olduğu azami miktarı, kefalet tarihini ve müteselsil kefil olması durumunda bu sıfatla yükümlülük altına girdiğini kefalet sözleşmesinde **kendi el yazısıyla belirtmesi şarttır** [Kaynak: TBK m.583].
*   Kendi adına kefil olma konusunda özel yetki verilmesi ve diğer tarafa veya bir üçüncü kişiye kefil olma vaadinde bulunulması da **aynı şekil koşullarına bağlıdır** [Kaynak: TBK m.583].
*   Taraflar, **yazılı şekle uyarak** kefilin sorumluluğunu borcun belirli bir miktarıyla sınırlandırmayı kararlaştırabilirler [Kaynak: TBK m.583].
*   Kefalet sözleşmesinde sonradan yapılan ve kefilin sorumluluğunu artıran değişiklikler, kefalet için öngörülen şekle uyulmadıkça **hüküm doğurmaz** [Kaynak: TBK m.583].

**2. İçerik ve Geçerlilik Koşulları**
*   Sözleşme, gelecekte doğacak veya koşula bağlı bir borç için de, bu borç doğduğunda veya koşul gerçekleştiğinde hüküm ifade etmek üzere kurulabilir [Kaynak: TBK m.582].
*   Yanılma veya ehliyetsizlik sebebiyle borçlunun sorumlu olmadığı bir borç için kişisel güvence veren kişi, yükümlülük altına girdiği sırada sözleşmeyi sakatlayan eksikliği biliyorsa, kefaletle ilgili kanun hükümlerine göre sorumlu olur [Kaynak: TBK m.582].
*   Kanundan aksi anlaşılmadıkça kefil, bu bölümde kendisine tanınan haklardan **önceden feragat edemez** [Kaynak: TBK m.582].
*   Sözleşme hükümleri, dürüstlük kurallarına aykırı olarak karşı tarafın aleyhine veya onun durumunu ağırlaştırıcı nitelikte olamaz [Kaynak: TBK m.25].

**3. Kefilin Sözleşmeden Dönme Hakkı (Mali Durumun Bozulması)**
*   Kefilin doğumundan önceki mali durumu, kefalet sözleşmesinin yapılmasından sonra önemli ölçüde bozulmuşsa veya mali durumunun kefalet sırasında kefilin iyiniyetle varsaydığından çok daha kötü olduğu ortaya çıkmışsa, kefil alacaklıya **yazılı bir bildirimde bulunarak**, borç doğmadığı sürece her zaman kefalet sözleşmesinden dönebilir [Kaynak: TBK m.599].
*   Ancak kefil, alacaklının kefalete güvenmesi sebebiyle uğradığı zararı gidermekle yükümlüdür [Kaynak: TBK m.599].

**Not:** Verilen kaynak metinlerinde, miras sözleşmesi veya bakım kurumu tarafından yapılan sözleşmelerle ilgili şekil şartları (TBK m.612) yer almaktadır; ancak bu hükümler doğrudan genel kefalet sözleşmesinin şekil şartlarını düzenleyen maddelerden (m.583) farklı bağlamlardadır. Genel kefalet sözleşmesi için temel şekil şartı, TBK m.583'te belirtilen el yazısı ile azami miktar ve tarih belirtilmesi zorunluluğudur.",,,,
20,54b968605d48ab3d,TBK-015,medium,tbk_genel,evaluation/reports/eval_live_20260308_080601.json,TBK-015,train_pending_review,False,False,True,16131.6,TBK'ya göre kefalet sözleşmesi hangi şekil şartlarına tabidir ve geçerlilik koşulları nelerdir?,"[Kaynak: TBK m.583] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.582] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.603] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.25] (atıf etiketi; tam kaynak metni eval raporunda yok)","Türk Borçlar Kanunu (TBK) hükümlerine göre kefalet sözleşmesinin şekil şartları ve geçerlilik koşulları aşağıdadır:

**1. Şekil Şartı:**
Kefalet sözleşmesi, geçerli olabilmesi için **yazılı şekilde** yapılmalıdır. Kanunda aksi öngörülmediği genel kurala rağmen, kefalet sözleşmesi için öngörülen yazılı şekil, geçerlilik şeklidir; bu şekle uyulmaksızın kurulan sözleşmeler hüküm doğurmaz [Kaynak: TBK m.583]. Ayrıca, kefilin kendi adına kefil olma konusunda özel yetki verilmesi veya üçüncü bir kişiye kefil olma vaadinde bulunulması da aynı şekil koşullarına tabidir [Kaynak: TBK m.583].

**2. İçerik ve Belirtilmesi Gereken Hususlar:**
Yazılı sözleşmede aşağıdaki hususların belirtilmesi zorunludur:
*   Kefilin sorumlu olacağı **azamî miktar**,
*   **Kefalet tarihi**,
*   Kefilin, müteselsil kefil olması durumunda bu sıfatla veya bu anlama gelen bir ifadeyle yükümlülük altına girdiğini **kendi el yazısıyla** belirtmesi şarttır [Kaynak: TBK m.583].

**3. Değişiklikler ve Sınırlamalar:**
Taraflar, yazılı şekle uyarak kefilin sorumluluğunu borcun belirli bir miktarıyla sınırlandırmayı kararlaştırabilirler [Kaynak: TBK m.583]. Ancak, kefalet sözleşmesinde sonradan yapılan ve kefilin sorumluluğunu artıran değişiklikler, kefalet için öngörülen şekle (yazılı şekil ve el yazısı şartı) uyulmadıkça hüküm doğurmaz [Kaynak: TBK m.583].

**4. Diğer Geçerlilik Koşulları ve Uygulama Alanı:**
*   Kefalet sözleşmesi, mevcut ve geçerli bir borç için yapılabileceği gibi, gelecekte doğacak veya koşula bağlı bir borç için de (borç doğduğunda veya koşul gerçekleştiğinde hüküm ifade etmek üzere) kurulabilir [Kaynak: TBK m.582].
*   Kefaletin şekline, kefil olma ehliyetine ve eşin rızasına ilişkin hükümler, gerçek kişilerce kişisel güvence verilmesine ilişkin olarak başka ad altında yapılan diğer sözleşmelere de uygulanır [Kaynak: TBK m.603].
*   Kanundan aksi anlaşılmadıkça kefil, kendisine tanınan haklardan önceden feragat edemez [Kaynak: TBK m.582].
*   Genel işlem koşullarına ve dürüstlük kurallarına aykırı olarak, karşı tarafın aleyhine veya durumunu ağırlaştırıcı nitelikte hükümler kefalet sözleşmesine konulamaz [Kaynak: TBK m.25].

Özetle, kefalet sözleşmesinin geçerliliği; yazılı forma, azami miktar ve tarihin belirtilmesine, müteselsil kefil durumunda el yazısı ile bu ifadenin yer almasına ve dürüstlük kurallarına uygunluğa bağlıdır [Kaynak: TBK m.583].",,,,
21,cb1a9e53c9300622,TBK-015,medium,tbk_genel,evaluation/reports/eval_live_20260308_reindex.json,TBK-015,train_pending_review,False,False,True,14682.7,TBK'ya göre kefalet sözleşmesi hangi şekil şartlarına tabidir ve geçerlilik koşulları nelerdir?,"[Kaynak: TBK m.583] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.582] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.603] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TBK m.25] (atıf etiketi; tam kaynak metni eval raporunda yok)","Türk Borçlar Kanunu (TBK) hükümlerine göre kefalet sözleşmesinin şekil şartları ve geçerlilik koşulları aşağıdadır:

**1. Şekil Şartı:**
Kefalet sözleşmesi, geçerli olabilmesi için **yazılı şekilde** yapılmalıdır. Kanunda aksi öngörülmediği genel kurala rağmen, kefalet sözleşmesi için öngörülen yazılı şekil, geçerlilik şeklidir; bu şekle uyulmaksızın kurulan sözleşmeler hüküm doğurmaz [Kaynak: TBK m.583]. Ayrıca, kefilin kendi adına kefil olma konusunda özel yetki verilmesi veya bir üçüncü kişiye kefil olma vaadinde bulunulması da aynı şekil koşullarına tabidir [Kaynak: TBK m.583].

**2. İçerik ve Belirtilmesi Gereken Unsurlar:**
Yazılı sözleşmede şu unsurların bulunması zorunludur:
*   Kefilin sorumlu olacağı **azamî miktar** belirtilmelidir.
*   **Kefalet tarihi** belirtilmelidir.
*   Eğer kefil **müteselsil kefil** ise, bu sıfatla veya bu anlama gelen herhangi bir ifadeyle yükümlülük altına girdiğini **kendi el yazısıyla** belirtmesi şarttır [Kaynak: TBK m.583].

**3. Değişiklikler ve Sınırlamalar:**
Taraflar, yazılı şekle uyarak kefilin sorumluluğunu borcun belirli bir miktarıyla sınırlandırmayı kararlaştırabilirler [Kaynak: TBK m.583]. Ancak, kefalet sözleşmesinde sonradan yapılan ve kefilin sorumluluğunu artıran değişiklikler, kefalet için öngörülen şekle (yazılı şekil ve el yazısı şartı) uyulmadıkça hüküm doğurmaz [Kaynak: TBK m.583].

**4. Diğer İlgili Hükümler:**
*   Kefalet sözleşmesi, mevcut ve geçerli bir borç için yapılabileceği gibi, gelecekte doğacak veya koşula bağlı bir borç için de bu borç doğduğunda veya koşul gerçekleştiğinde hüküm ifade etmek üzere kurulabilir [Kaynak: TBK m.582].
*   Kefaletin şekline, kefil olma ehliyetine ve eşin rızasına ilişkin hükümler, gerçek kişilerce kişisel güvence verilmesine ilişkin başka ad altında yapılan diğer sözleşmelere de uygulanır [Kaynak: TBK m.603].
*   Kanundan aksi anlaşılmadıkça kefil, kendisine tanınan haklardan önceden feragat edemez [Kaynak: TBK m.582].
*   Genel işlem koşullarına ve dürüstlük kurallarına aykırı olarak, karşı tarafın aleyhine veya durumunu ağırlaştırıcı nitelikte hükümler kefalet sözleşmesine konulamaz [Kaynak: TBK m.25].",,,,
22,76009f963011734a,TBK-020,medium,tbk_genel,evaluation/reports/eval_live_20260308_042436.json,TBK-020,train_pending_review,False,False,False,2428.9,TBK'ya göre taşınmaz satış sözleşmesi hangi şekle tabidir ve noter onayı gerekir mi?,"[Beklenen Kaynak: TBK m.237] (eval artefaktı metadata alanı)
[Beklenen Kaynak: TMK m.706] (eval artefaktı metadata alanı)","Verilen kaynak metninde TBK'ya (Türk Borçlar Kanunu) göre taşınmaz satış sözleşmesinin şekil şartları, noter onayı gerekip gerekmediği veya bu konuya ilişkin herhangi bir hüküm yer almamaktadır.

Bu nedenle, sorunuzun cevabını **sadece verilen kaynakları kullanarak** vermem mümkün değildir. Kaynaklarda bu bilgi bulunmadığı için, noter onayı gerekip gerekmediği konusunda emin değilim ve kaynak dışı bilgi üretemem.",,,,
23,6143ffc50cba7d05,TBK-020,medium,tbk_genel,evaluation/reports/eval_live_20260308_045101.json,TBK-020,train_pending_review,False,False,True,5270.1,TBK'ya göre taşınmaz satış sözleşmesi hangi şekle tabidir ve noter onayı gerekir mi?,[Kaynak: TBK m.237] (atıf etiketi; tam kaynak metni eval raporunda yok),"Verilen kaynak metinlere dayanarak sorunuzun yanıtı şöyledir:

Taşınmaz satış vaadi sözleşmelerinin geçerli olabilmesi için **resmî şekilde düzenlenmesi şarttır**. Kaynak metne göre, taşınmaz satışı vaadi, geri alım ve alım sözleşmeleri, **resmî şekilde düzenlenmedikçe geçerli olmaz** [Kaynak: TBK m.237].

Ancak, sağlanan kaynak metinlerde ""noter onayı"" ifadesi veya bu onayın gerekliliğine dair açık bir hüküm **bulunmamaktadır**. Metinler sadece sözleşmenin ""resmî şekilde"" düzenlenmesi gerektiğini belirtmektedir. Dolayısıyla, kaynaklarda yer almadığı için noter onayı gerekip gerekmediği hususunda kesin bir bilgi verilememektedir.

Özetle:
*   Taşınmaz satış vaadi sözleşmesi **resmî şekilde** düzenlenmelidir [Kaynak: TBK m.237].
*   Kaynak metinlerde **noter onayı** gerekliliğine dair bir bilgi **yoktur**.",,,,
24,8c1f4cce948a3804,TBK-020,medium,tbk_genel,evaluation/reports/eval_live_20260308_080601.json,TBK-020,train_pending_review,False,False,True,7748.8,TBK'ya göre taşınmaz satış sözleşmesi hangi şekle tabidir ve noter onayı gerekir mi?,"[Kaynak: TBK m.237] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TMK m.706] (atıf etiketi; tam kaynak metni eval raporunda yok)","Türk Borçlar Kanunu (TBK) ve Türk Medeni Kanunu (TMK) hükümlerine göre taşınmaz satış sözleşmesi ile ilgili şekil şartları ve noter onayı durumu aşağıdadır:

1.  **Şekil Şartı:** Taşınmaz satışının geçerli olabilmesi için sözleşmenin **resmî şekilde** düzenlenmesi şarttır. Resmî şekilde düzenlenmedikçe taşınmaz satışı vaadi, geri alım ve alım sözleşmeleri geçerli olmaz [Kaynak: TBK m.237]. Taşınmaz mülkiyetinin devrini amaçlayan sözleşmelerin geçerliliği de resmî şekilde düzenlenmiş olmalarına bağlıdır [Kaynak: TMK m.706].

2.  **Noter Onayı ve İşlem Yeri:** Taşınmaz satış sözleşmesi, **noter huzurunda** veya tapu sicil müdürlüğünde resmî senet düzenlenmesiyle yapılır [Kaynak: TMK m.706]. Bu hükümler gereği, sözleşmenin geçerliliği için noter huzurunda resmî senet düzenlenmesi zorunluluğu bulunmaktadır.

3.  **Diğer Taşınmaz İlgili Sözleşmeler:** Önalım sözleşmesinin geçerliliği ise yazılı şekilde yapılmış olmasına bağlıdır [Kaynak: TBK m.237].

Özetle, TBK ve TMK'ya göre taşınmaz satış sözleşmesi **resmî şekle** tabidir ve geçerli olması için **noter huzurunda** düzenlenmesi gerekmektedir.",,,,
25,e3cefcbe9b320d92,TBK-020,medium,tbk_genel,evaluation/reports/eval_live_20260308_reindex.json,TBK-020,train_pending_review,False,False,True,6815.9,TBK'ya göre taşınmaz satış sözleşmesi hangi şekle tabidir ve noter onayı gerekir mi?,"[Kaynak: TBK m.237] (atıf etiketi; tam kaynak metni eval raporunda yok)
[Kaynak: TMK m.706] (atıf etiketi; tam kaynak metni eval raporunda yok)","Türk Borçlar Kanunu (TBK) ve Türk Medeni Kanunu (TMK) hükümlerine göre taşınmaz satış sözleşmesi ile ilgili şekil şartları ve noter onayı durumu şu şekildedir:

1.  **Şekil Şartı:** Taşınmaz satışının geçerli olabilmesi için sözleşmenin **resmî şekilde** düzenlenmesi şarttır. Taşınmaz satışı vaadi, geri alım ve alım sözleşmeleri, resmî şekilde düzenlenmedikçe geçerli olmaz [Kaynak: TBK m.237]. Ayrıca, taşınmaz mülkiyetinin devrini amaçlayan sözleşmelerin geçerliliği de resmî şekilde düzenlenmiş olmalarına bağlıdır [Kaynak: TMK m.706].

2.  **Noter Onayı ve Düzenleme Yeri:** Taşınmaz satış sözleşmesi, **noter huzurunda** veya tapu sicil müdürlüğünde resmî senet düzenlenmesiyle yapılır [Kaynak: TMK m.706]. Bu hüküm, sözleşmenin geçerliliği için noter huzurunda düzenlenmesinin (resmî şekil) zorunlu olduğunu göstermektedir.

Özetle, TBK ve TMK'ya göre taşınmaz satış sözleşmesi **resmî şekle** tabidir ve geçerli olması için **noter huzurunda** düzenlenmesi gerekmektedir.",,,,
